Species	freq	node_id	parent_node_id	Gene symbol	Class	Subclass	n.node	n.node_child	sum	denominator
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	aph(3')-IIb	aph(3')-II	aph(3')-IIb	AMINOGLYCOSIDE	KANAMYCIN	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	catB7	catB	catB7	PHENICOL	CHLORAMPHENICOL	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	crpP	AMR	crpP	FLUOROQUINOLONE	FLUOROQUINOLONE	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	lsa(A)	lsa	lsa(A)	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	1	0	1	1
Streptococcus suis_X	1	lsa(E)	lsa	lsa(E)	LINCOSAMIDE/STREPTOGRAMIN	LINCOSAMIDE/STREPTOGRAMIN	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	mexX	mexX_amrA	mexX	EFFLUX	EFFLUX	1	0	1	1
Streptococcus mitis_A	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus mitis_AF	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus mitis_BE	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus mitis_C	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus mitis_W	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus oralis_BU	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus parasanguinis_H	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp000220065	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp000411475	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp001813675	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp024295625	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp902373455	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp916048115	1	msr(D)	msr	msr(D)	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus mitis_A	1	pbp2b	pbp	pbp2b	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus mitis_C	1	pbp2b	pbp	pbp2b	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus mitis_F	1	pbp2b	pbp	pbp2b	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus pneumoniae_C	1	pbp2b	pbp	pbp2b	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus pseudopneumoniae_C	1	pbp2b	pbp	pbp2b	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus mitis_F	1	pbp2x	pbp	pbp2x	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Streptococcus mitis_A	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_AF	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_AX	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_BE	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_BH	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_BQ	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_C	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_F	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus mitis_W	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus oralis_BE	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus oralis_BJ	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus oralis_J	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus pneumoniae_C	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus pseudopneumoniae_C	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus sp900104285	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus sp905221195	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus sp905221235	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus sp905221505	1	pmrA	MFS_efflux	pmrA	QUINOLONE	QUINOLONE	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	spw	ant(9)	spw	AMINOGLYCOSIDE	AMINOGLYCOSIDE	1	0	1	1
Streptococcus suis_X	1	spw	ant(9)	spw	AMINOGLYCOSIDE	AMINOGLYCOSIDE	1	0	1	1
Streptococcus oralis_K	1	tet(32)	tet(M-W-O-S)	tet(32)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus mitis_BQ	1	tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813675	1	tet(O)	tet(M-W-O-S)	tet(O)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus uberis_A	1	tet(O/W/32/O)	tet(M-W-O-S)	tet(O/W/32/O)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Escherichia coli;Lawsonibacter sp000177015;Streptococcus sp000187745	1	tet(W)	tet(M-W-O-S)	tet(W)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus penaeicida	1	thfT	AMR	thfT	SULFONAMIDE	SULFONAMIDE	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanH-A	vanH_group_A_Pt	vanH-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanS-A	vanS_ACDEFG	vanS-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanX-A	vanX	vanX-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanY-A	vanY_AFMPt	vanY-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Streptococcus suis_X	1	lnu(B)	lnu_BFG	lnu(B)	LINCOSAMIDE	LINCOSAMIDE	1	0	1	1
Streptococcus parasanguinis_A	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus parasanguinis_H	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813295	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813675	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp008727815	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp024295625	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp902373455	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp916048115	1	tetB(46)	tet	tetB(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus dentisani;Streptococcus oralis_BE	1	tet(C)	tet_A_B_C_D	tet(C)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus mitis_A	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus mitis_AF	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus mitis_BE	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus mitis_C	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus mitis_W	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus oralis_BU	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus parasanguinis_H	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp000220065	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp000411475	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp001813675	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp024295625	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp902373455	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Streptococcus sp916048115	1	mef(A)	mef_gen	mef(A)	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	aph(3')-IIIa	aph(3')	aph(3')-IIIa	AMINOGLYCOSIDE	AMIKACIN/KANAMYCIN	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	fosA_PA1129	fos_GT	fosA	FOSFOMYCIN	FOSFOMYCIN	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	sat4	sat	sat4	STREPTOTHRICIN	STREPTOTHRICIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus pneumoniae_C	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sanguinis_C	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp001813295	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp023115445	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Streptococcus sp905373305	1	erm(B)	erm-23S_rRNA	erm(B)	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanZ-A	vanZ	vanZ-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Legionella pneumophila;Streptococcus pneumoniae	1	aph(9)-Ia	aph(9)-I	aph(9)-Ia	AMINOGLYCOSIDE	SPECTINOMYCIN	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	tet(L)	tet_L_K_45	tet(L)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus uberis_A	1	tet(L)	tet_L_K_45	tet(L)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanR-A	vanR-ABDEGLN	vanR-A	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Streptococcus uberis_A	1	lnu(A)	lnu_AE	lnu(A)	LINCOSAMIDE	LINCOSAMIDE	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	lnu(C)	lnu_CDP	lnu(C)	LINCOSAMIDE	LINCOSAMIDE	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	aac(6')-Ie	aac(6')-Ie_fam	aac(6')-Ie/aph(2'')-Ia	AMINOGLYCOSIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	vanA	vanA-all	vanA	GLYCOPEPTIDE	VANCOMYCIN	1	0	1	1
Streptococcus parasanguinis_A	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus parasanguinis_H	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813295	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813675	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp008727815	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp024295625	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp902373455	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp916048115	1	tetA(46)	tet	tetA(46)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus downii	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus mitis_BQ	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus mitis_F	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus oralis_BU	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus pneumoniae_C	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sanguinis_C	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sanguinis_G	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp000220065	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp001813295	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp008727815	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp023115445	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp900104285	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp900555155	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp905221165	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp905221505	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Streptococcus sp905373305	1	tet(M)	tet(M-W-O-S)	tet(M)	TETRACYCLINE	TETRACYCLINE	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	mexA	RND-peri	mexA	EFFLUX	EFFLUX	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	mexE	RND-peri	mexE	EFFLUX	EFFLUX	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	blaOXA-1014	blaOXA-50_fam	blaOXA-1014	BETA-LACTAM	BETA-LACTAM	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	blaPDC-3	blaPDC	blaPDC-3	BETA-LACTAM	CEPHALOSPORIN	1	0	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	AMR	NA	NA	NA	NA	0	1	1	1
Streptococcus penaeicida	1	AMR	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_A	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_AF	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_AX	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_BE	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_BH	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_BQ	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_C	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_F	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_W	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_BE	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_BJ	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_J	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus pneumoniae_C	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus pseudopneumoniae_C	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus sp900104285	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus sp905221195	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus sp905221235	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Streptococcus sp905221505	1	MFS_efflux	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	aac(6')-Ie_fam	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	ant(6)	NA	NA	NA	NA	0	1	1	1
Streptococcus suis_X	1	ant(6)	NA	NA	NA	NA	0	1	1	1
Streptococcus suis_X	1	ant(9)	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	aph(3')	NA	NA	NA	NA	0	1	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	aph(3')	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	aph(3')-II	NA	NA	NA	NA	0	1	1	1
Legionella pneumophila;Streptococcus pneumoniae	1	aph(9)-I	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	blaOXA-50_fam	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	blaPDC	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	catB	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus pneumoniae_C	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus sanguinis_C	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus sp001813295	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus sp023115445	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Streptococcus sp905373305	1	erm-23S_rRNA	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	fos_GT	NA	NA	NA	NA	0	1	1	1
Streptococcus uberis_A	1	lnu_AE	NA	NA	NA	NA	0	1	1	1
Streptococcus suis_X	1	lnu_BFG	NA	NA	NA	NA	0	1	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	lnu_CDP	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	lsa	NA	NA	NA	NA	0	1	1	1
Streptococcus suis_X	1	lsa	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_A	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_AF	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_BE	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_C	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_W	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_BU	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus parasanguinis_H	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp000220065	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp000411475	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp001813675	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp024295625	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp902373455	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Streptococcus sp916048115	1	mef_gen	NA	NA	NA	NA	0	1	1	1
Pseudomonas aeruginosa;Streptococcus alactolyticus	1	mexX_amrA	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_A	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_AF	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_BE	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_C	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_W	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_BU	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus parasanguinis_H	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp000220065	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp000411475	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp001813675	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp024295625	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp902373455	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus sp916048115	1	msr	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_A	1	pbp	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_C	1	pbp	NA	NA	NA	NA	0	1	1	1
Streptococcus pneumoniae_C	1	pbp	NA	NA	NA	NA	0	1	1	1
Streptococcus pseudopneumoniae_C	1	pbp	NA	NA	NA	NA	0	1	1	1
Streptococcus parasuis;Streptococcus suis_AB	1	sat	NA	NA	NA	NA	0	1	1	1
Anaeroglobus micronuciformis;Enterococcus faecalis;Enterococcus_B faecium;Streptococcus anginosus_C	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Escherichia coli;Lawsonibacter sp000177015;Streptococcus sp000187745	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus downii	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus mitis_F	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_BU	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus oralis_K	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus pneumoniae_C	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus sanguinis_C	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus sanguinis_G	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus sp000220065	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
Streptococcus sp001813295	1	tet(M-W-O-S)	NA	NA	NA	NA	0	1	1	1
