Hierarchy node	Class	Subclass	Species	complex	Element type	n	nspp	freq
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	1769	6055	0.2921552436003303
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	193	759	0.25428194993412384
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	7	223	0.03139013452914798
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter mori	NA	STRESS	3	44	0.06818181818181818
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter quasihormaechei	NA	STRESS	5	23	0.21739130434782608
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter roggenkampii	NA	STRESS	101	509	0.19842829076620824
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter sichuanensis	NA	STRESS	24	61	0.39344262295081966
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter sp013927005	NA	STRESS	5	11	0.45454545454545453
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
qacEdelta1	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	3	53	0.05660377358490566
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	4	457	0.0087527352297593
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_M	NA	STRESS	2	407	0.004914004914004914
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	67	6055	0.01106523534269199
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	5	759	0.006587615283267457
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	3	223	0.013452914798206279
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter mori	NA	STRESS	2	44	0.045454545454545456
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter roggenkampii	NA	STRESS	1	509	0.0019646365422396855
qacF	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	6	53	0.11320754716981132
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae_B	NA	STRESS	9	228	0.039473684210526314
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter asburiae_D	NA	STRESS	1	15	0.06666666666666667
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter bugandensis	NA	STRESS	8	230	0.034782608695652174
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter chengduensis	NA	STRESS	6	76	0.07894736842105263
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	7	457	0.015317286652078774
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_M	NA	STRESS	10	407	0.02457002457002457
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	11	127	0.08661417322834646
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	514	6055	0.08488852188274154
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	24	759	0.03162055335968379
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter mori	NA	STRESS	2	44	0.045454545454545456
qacG2	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter roggenkampii	NA	STRESS	5	509	0.009823182711198428
qacJ	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	1	6055	1.6515276630883568e-4
qacK	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter roggenkampii	NA	STRESS	1	509	0.0019646365422396855
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter chengduensis	NA	STRESS	4	76	0.05263157894736842
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	17	457	0.037199124726477024
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter cloacae_M	NA	STRESS	4	407	0.009828009828009828
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter hormaechei_A	NA	STRESS	38	6055	0.006275805119735756
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter kobei	Enterobacter cloacae complex	STRESS	1	759	0.0013175230566534915
qacL	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	Enterobacter soli	NA	STRESS	2	23	0.08695652173913043
qepA1	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
qepA1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
qepA4	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrA	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
qnrA1	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	17	228	0.07456140350877193
qnrA1	QUINOLONE	QUINOLONE	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
qnrA1	QUINOLONE	QUINOLONE	Enterobacter asburiae_E	NA	AMR	1	4	0.25
qnrA1	QUINOLONE	QUINOLONE	Enterobacter bugandensis	NA	AMR	2	230	0.008695652173913044
qnrA1	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	8	76	0.10526315789473684
qnrA1	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	11	457	0.024070021881838075
qnrA1	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
qnrA1	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	26	407	0.06388206388206388
qnrA1	QUINOLONE	QUINOLONE	Enterobacter cloacae_P	NA	AMR	1	9	0.1111111111111111
qnrA1	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	17	127	0.13385826771653545
qnrA1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	789	6055	0.13030553261767133
qnrA1	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	225	759	0.2964426877470356
qnrA1	QUINOLONE	QUINOLONE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	19	223	0.08520179372197309
qnrA1	QUINOLONE	QUINOLONE	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
qnrA1	QUINOLONE	QUINOLONE	Enterobacter quasihormaechei	NA	AMR	6	23	0.2608695652173913
qnrA1	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	56	509	0.1100196463654224
qnrA1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	NA	AMR	13	61	0.21311475409836064
qnrA1	QUINOLONE	QUINOLONE	Enterobacter soli	NA	AMR	9	23	0.391304347826087
qnrA3	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrA6	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrB	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
qnrB	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	3	407	0.007371007371007371
qnrB	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
qnrB	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	26	6055	0.0042939719240297275
qnrB	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
qnrB	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
qnrB1	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	17	228	0.07456140350877193
qnrB1	QUINOLONE	QUINOLONE	Enterobacter asburiae_E	NA	AMR	2	4	0.5
qnrB1	QUINOLONE	QUINOLONE	Enterobacter bugandensis	NA	AMR	20	230	0.08695652173913043
qnrB1	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	35	76	0.4605263157894737
qnrB1	QUINOLONE	QUINOLONE	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
qnrB1	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	72	457	0.1575492341356674
qnrB1	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	NA	AMR	9	39	0.23076923076923078
qnrB1	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	15	407	0.036855036855036855
qnrB1	QUINOLONE	QUINOLONE	Enterobacter cloacae_Q	NA	AMR	1	1	1
qnrB1	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	27	127	0.2125984251968504
qnrB1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1181	6055	0.19504541701073494
qnrB1	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	35	759	0.0461133069828722
qnrB1	QUINOLONE	QUINOLONE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
qnrB1	QUINOLONE	QUINOLONE	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
qnrB1	QUINOLONE	QUINOLONE	Enterobacter quasihormaechei	NA	AMR	5	23	0.21739130434782608
qnrB1	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	21	509	0.0412573673870334
qnrB1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	NA	AMR	3	61	0.04918032786885246
qnrB1	QUINOLONE	QUINOLONE	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
qnrB1	QUINOLONE	QUINOLONE	Enterobacter_A timonensis	NA	AMR	2	3	0.6666666666666666
qnrB10	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	2	228	0.008771929824561403
qnrB10	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrB17	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
qnrB19	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	3	228	0.013157894736842105
qnrB19	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	3	76	0.039473684210526314
qnrB19	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	NA	AMR	2	39	0.05128205128205128
qnrB19	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	3	407	0.007371007371007371
qnrB19	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	5	127	0.03937007874015748
qnrB19	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	119	6055	0.019653179190751446
qnrB19	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	10	759	0.013175230566534914
qnrB19	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	3	509	0.005893909626719057
qnrB19	QUINOLONE	QUINOLONE	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
qnrB19	QUINOLONE	QUINOLONE	Enterobacter_A timonensis	NA	AMR	1	3	0.3333333333333333
qnrB2	QUINOLONE	QUINOLONE	Enterobacter asburiae	Enterobacter cloacae complex	AMR	6	53	0.11320754716981132
qnrB2	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	7	228	0.03070175438596491
qnrB2	QUINOLONE	QUINOLONE	Enterobacter bugandensis	NA	AMR	5	230	0.021739130434782608
qnrB2	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	2	76	0.02631578947368421
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	10	457	0.02188183807439825
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	NA	AMR	2	39	0.05128205128205128
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	55	407	0.13513513513513514
qnrB2	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	17	127	0.13385826771653545
qnrB2	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	620	6055	0.10239471511147812
qnrB2	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	29	759	0.03820816864295125
qnrB2	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	5	509	0.009823182711198428
qnrB2	QUINOLONE	QUINOLONE	Enterobacter sp013927005	NA	AMR	2	11	0.18181818181818182
qnrB3	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrB38	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
qnrB38	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
qnrB4	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
qnrB4	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	3	76	0.039473684210526314
qnrB4	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	13	457	0.028446389496717725
qnrB4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
qnrB4	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	8	127	0.06299212598425197
qnrB4	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	62	6055	0.010239471511147812
qnrB4	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
qnrB48	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	3	6055	4.95458298926507e-4
qnrB52	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
qnrB6	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
qnrB6	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	4	76	0.05263157894736842
qnrB6	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
qnrB6	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	11	407	0.02702702702702703
qnrB6	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	14	127	0.11023622047244094
qnrB6	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	145	6055	0.023947151114781174
qnrB6	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	9	759	0.011857707509881422
qnrB6	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
qnrB7	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	4	127	0.031496062992125984
qnrB7	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	8	6055	0.0013212221304706854
qnrB7	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	2	759	0.002635046113306983
qnrB77	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrB9	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
qnrB9	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	20	6055	0.0033030553261767133
qnrB9	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
qnrB91	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrD1	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
qnrD1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrD1	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
qnrD1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae	Enterobacter cloacae complex	AMR	7	53	0.1320754716981132
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae_D	NA	AMR	6	15	0.4
qnrE	QUINOLONE	QUINOLONE	Enterobacter bugandensis	NA	AMR	3	230	0.013043478260869565
qnrE	QUINOLONE	QUINOLONE	Enterobacter cloacae_L	NA	AMR	18	18	1
qnrE	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	178	407	0.43734643734643736
qnrE	QUINOLONE	QUINOLONE	Enterobacter huaxiensis	NA	AMR	1	2	0.5
qnrE	QUINOLONE	QUINOLONE	Enterobacter mori	NA	AMR	22	44	0.5
qnrE	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	NA	AMR	5	61	0.08196721311475409
qnrE	QUINOLONE	QUINOLONE	Enterobacter sp000568095	NA	AMR	7	8	0.875
qnrE	QUINOLONE	QUINOLONE	Enterobacter wuhouensis	NA	AMR	1	1	1
qnrE3	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
qnrE3	QUINOLONE	QUINOLONE	Enterobacter mori	NA	AMR	17	44	0.38636363636363635
qnrE4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	5	407	0.012285012285012284
qnrS	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
qnrS	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
qnrS	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	12	6055	0.001981833195706028
qnrS	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
qnrS1	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
qnrS1	QUINOLONE	QUINOLONE	Enterobacter bugandensis	NA	AMR	1	230	0.004347826086956522
qnrS1	QUINOLONE	QUINOLONE	Enterobacter chengduensis	NA	AMR	6	76	0.07894736842105263
qnrS1	QUINOLONE	QUINOLONE	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	64	457	0.1400437636761488
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	NA	AMR	10	39	0.2564102564102564
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	102	407	0.25061425061425063
qnrS1	QUINOLONE	QUINOLONE	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	27	127	0.2125984251968504
qnrS1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	623	6055	0.10289017341040463
qnrS1	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	30	759	0.039525691699604744
qnrS1	QUINOLONE	QUINOLONE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	5	223	0.02242152466367713
qnrS1	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	30	509	0.05893909626719057
qnrS1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	NA	AMR	13	61	0.21311475409836064
qnrS1	QUINOLONE	QUINOLONE	Enterobacter soli	NA	AMR	3	23	0.13043478260869565
qnrS1	QUINOLONE	QUINOLONE	Enterobacter vonholyi	NA	AMR	1	18	0.05555555555555555
qnrS14	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrS2	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
qnrS2	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	1	407	0.002457002457002457
qnrS2	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	15	6055	0.002477291494632535
qnrS2	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
qnrS2	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	2	509	0.003929273084479371
qnrVC	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
qnrVC1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	NA	AMR	2	407	0.004914004914004914
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter kobei	Enterobacter cloacae complex	AMR	2	759	0.002635046113306983
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter soli	NA	AMR	1	23	0.043478260869565216
rmtB	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	2	457	0.00437636761487965
rmtB	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	70	6055	0.011560693641618497
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
rmtB4	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	6	6055	9.90916597853014e-4
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter asburiae_B	NA	AMR	1	228	0.0043859649122807015
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter chengduensis	NA	AMR	2	76	0.02631578947368421
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	10	457	0.02188183807439825
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae_M	NA	AMR	4	407	0.009828009828009828
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	141	6055	0.02328654004954583
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	Enterobacter cloacae complex	AMR	3	759	0.003952569169960474
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter roggenkampii	NA	AMR	2	509	0.003929273084479371
rmtD2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
rmtE	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	8	6055	0.0013212221304706854
rmtE2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	7	6055	0.0011560693641618498
rmtF	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
rmtF2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	1	6055	1.6515276630883568e-4
rmtG	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	NA	AMR	4	6055	6.606110652353427e-4
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	1	53	0.018867924528301886
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	10	457	0.02188183807439825
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter hormaechei_A	NA	AMR	147	6055	0.024277456647398842
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	5	759	0.006587615283267457
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter mori	NA	AMR	1	44	0.022727272727272728
sat2_fam	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter roggenkampii	NA	AMR	2	509	0.003929273084479371
senB	NA	NA	Enterobacter cloacae	Enterobacter cloacae complex	VIRULENCE	1	457	0.002188183807439825
senB	NA	NA	Enterobacter hormaechei_A	NA	VIRULENCE	5	6055	8.257638315441783e-4
senB	NA	NA	Enterobacter kobei	Enterobacter cloacae complex	VIRULENCE	1	759	0.0013175230566534915
senB	NA	NA	Enterobacter ludwigii	Enterobacter cloacae complex	VIRULENCE	1	223	0.004484304932735426
senB	NA	NA	Enterobacter roggenkampii	NA	VIRULENCE	1	509	0.0019646365422396855
