Gene symbol	Class	Subclass	Species	Element type	n	nspp	freq
qnrB2	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	7	228	0.03070175438596491
qnrB2	QUINOLONE	QUINOLONE	Enterobacter bugandensis	AMR	5	230	0.021739130434782608
qnrB2	QUINOLONE	QUINOLONE	Enterobacter chengduensis	AMR	2	76	0.02631578947368421
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	10	457	0.02188183807439825
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	AMR	2	39	0.05128205128205128
qnrB2	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	55	407	0.13513513513513514
qnrB2	QUINOLONE	QUINOLONE	Enterobacter hormaechei	AMR	17	127	0.13385826771653545
qnrB2	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	620	6055	0.10239471511147812
qnrB2	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	29	759	0.03820816864295125
qnrB2	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	AMR	5	509	0.009823182711198428
qnrB2	QUINOLONE	QUINOLONE	Enterobacter sp013927005	AMR	2	11	0.18181818181818182
qnrB3	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrB38	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	3	6055	4.95458298926507e-4
qnrB38	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	3	759	0.003952569169960474
qnrB4	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	4	228	0.017543859649122806
qnrB4	QUINOLONE	QUINOLONE	Enterobacter chengduensis	AMR	3	76	0.039473684210526314
qnrB4	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	13	457	0.028446389496717725
qnrB4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	1	407	0.002457002457002457
qnrB4	QUINOLONE	QUINOLONE	Enterobacter hormaechei	AMR	8	127	0.06299212598425197
qnrB4	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	62	6055	0.010239471511147812
qnrB4	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
qnrB48	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	3	6055	4.95458298926507e-4
qnrB52	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	2	6055	3.3030553261767135e-4
qnrB6	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	4	228	0.017543859649122806
qnrB6	QUINOLONE	QUINOLONE	Enterobacter chengduensis	AMR	4	76	0.05263157894736842
qnrB6	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	2	457	0.00437636761487965
qnrB6	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	11	407	0.02702702702702703
qnrB6	QUINOLONE	QUINOLONE	Enterobacter hormaechei	AMR	14	127	0.11023622047244094
qnrB6	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	145	6055	0.023947151114781174
qnrB6	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	9	759	0.011857707509881422
qnrB6	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	AMR	1	509	0.0019646365422396855
qnrB7	QUINOLONE	QUINOLONE	Enterobacter hormaechei	AMR	4	127	0.031496062992125984
qnrB7	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	8	6055	0.0013212221304706854
qnrB7	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	2	759	0.002635046113306983
qnrB77	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrB9	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	1	457	0.002188183807439825
qnrB9	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	20	6055	0.0033030553261767133
qnrB9	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
qnrB91	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrD1	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	2	457	0.00437636761487965
qnrD1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrD1	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
qnrD1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	AMR	1	61	0.01639344262295082
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae	AMR	7	53	0.1320754716981132
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	1	228	0.0043859649122807015
qnrE	QUINOLONE	QUINOLONE	Enterobacter asburiae_D	AMR	6	15	0.4
qnrE	QUINOLONE	QUINOLONE	Enterobacter bugandensis	AMR	3	230	0.013043478260869565
qnrE	QUINOLONE	QUINOLONE	Enterobacter cloacae_L	AMR	18	18	1
qnrE	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	178	407	0.43734643734643736
qnrE	QUINOLONE	QUINOLONE	Enterobacter huaxiensis	AMR	1	2	0.5
qnrE	QUINOLONE	QUINOLONE	Enterobacter mori	AMR	22	44	0.5
qnrE	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	AMR	5	61	0.08196721311475409
qnrE	QUINOLONE	QUINOLONE	Enterobacter sp000568095	AMR	7	8	0.875
qnrE	QUINOLONE	QUINOLONE	Enterobacter wuhouensis	AMR	1	1	1
qnrE3	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	1	457	0.002188183807439825
qnrE3	QUINOLONE	QUINOLONE	Enterobacter mori	AMR	17	44	0.38636363636363635
qnrE4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	5	407	0.012285012285012284
qnrS	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	1	228	0.0043859649122807015
qnrS	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	1	407	0.002457002457002457
qnrS	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	12	6055	0.001981833195706028
qnrS	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
qnrS1	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	4	228	0.017543859649122806
qnrS1	QUINOLONE	QUINOLONE	Enterobacter bugandensis	AMR	1	230	0.004347826086956522
qnrS1	QUINOLONE	QUINOLONE	Enterobacter chengduensis	AMR	6	76	0.07894736842105263
qnrS1	QUINOLONE	QUINOLONE	Enterobacter chuandaensis	AMR	1	6	0.16666666666666666
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	64	457	0.1400437636761488
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae_I	AMR	10	39	0.2564102564102564
qnrS1	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	102	407	0.25061425061425063
qnrS1	QUINOLONE	QUINOLONE	Enterobacter hormaechei	AMR	27	127	0.2125984251968504
qnrS1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	623	6055	0.10289017341040463
qnrS1	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	30	759	0.039525691699604744
qnrS1	QUINOLONE	QUINOLONE	Enterobacter ludwigii	AMR	5	223	0.02242152466367713
qnrS1	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	AMR	30	509	0.05893909626719057
qnrS1	QUINOLONE	QUINOLONE	Enterobacter sichuanensis	AMR	13	61	0.21311475409836064
qnrS1	QUINOLONE	QUINOLONE	Enterobacter soli	AMR	3	23	0.13043478260869565
qnrS1	QUINOLONE	QUINOLONE	Enterobacter vonholyi	AMR	1	18	0.05555555555555555
qnrS14	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrS2	QUINOLONE	QUINOLONE	Enterobacter asburiae_B	AMR	1	228	0.0043859649122807015
qnrS2	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	1	407	0.002457002457002457
qnrS2	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	15	6055	0.002477291494632535
qnrS2	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	3	759	0.003952569169960474
qnrS2	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	AMR	2	509	0.003929273084479371
qnrVC	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	2	6055	3.3030553261767135e-4
qnrVC1	QUINOLONE	QUINOLONE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter asburiae	AMR	3	53	0.05660377358490566
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter cloacae	AMR	1	457	0.002188183807439825
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter cloacae_M	AMR	2	407	0.004914004914004914
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter kobei	AMR	2	759	0.002635046113306983
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter mori	AMR	2	44	0.045454545454545456
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter roggenkampii	AMR	1	509	0.0019646365422396855
qnrVC4	QUINOLONE	QUINOLONE	Enterobacter soli	AMR	1	23	0.043478260869565216
rmtB	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	AMR	2	457	0.00437636761487965
rmtB	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	70	6055	0.011560693641618497
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
rmtB1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter roggenkampii	AMR	1	509	0.0019646365422396855
rmtB4	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	6	6055	9.90916597853014e-4
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter asburiae_B	AMR	1	228	0.0043859649122807015
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter chengduensis	AMR	2	76	0.02631578947368421
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	AMR	10	457	0.02188183807439825
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae_M	AMR	4	407	0.009828009828009828
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	141	6055	0.02328654004954583
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	AMR	3	759	0.003952569169960474
rmtC	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter roggenkampii	AMR	2	509	0.003929273084479371
rmtD2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
rmtE	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	8	6055	0.0013212221304706854
rmtE2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	7	6055	0.0011560693641618498
rmtF	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	AMR	1	457	0.002188183807439825
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter cloacae	AMR	6	457	0.01312910284463895
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
rmtF1	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter kobei	AMR	1	759	0.0013175230566534915
rmtF2	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	1	6055	1.6515276630883568e-4
rmtG	AMINOGLYCOSIDE	AMINOGLYCOSIDE	Enterobacter hormaechei_A	AMR	4	6055	6.606110652353427e-4
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter asburiae	AMR	1	53	0.018867924528301886
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter cloacae	AMR	10	457	0.02188183807439825
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter hormaechei_A	AMR	147	6055	0.024277456647398842
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter kobei	AMR	5	759	0.006587615283267457
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter ludwigii	AMR	1	223	0.004484304932735426
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter mori	AMR	1	44	0.022727272727272728
sat2	STREPTOTHRICIN	STREPTOTHRICIN	Enterobacter roggenkampii	AMR	2	509	0.003929273084479371
senB	NA	NA	Enterobacter cloacae	VIRULENCE	1	457	0.002188183807439825
senB	NA	NA	Enterobacter hormaechei_A	VIRULENCE	5	6055	8.257638315441783e-4
senB	NA	NA	Enterobacter kobei	VIRULENCE	1	759	0.0013175230566534915
senB	NA	NA	Enterobacter ludwigii	VIRULENCE	1	223	0.004484304932735426
senB	NA	NA	Enterobacter roggenkampii	VIRULENCE	1	509	0.0019646365422396855
shsP	NA	NA	Enterobacter asburiae	STRESS	14	53	0.2641509433962264
shsP	NA	NA	Enterobacter asburiae_B	STRESS	102	228	0.4473684210526316
shsP	NA	NA	Enterobacter chengduensis	STRESS	5	76	0.06578947368421052
shsP	NA	NA	Enterobacter cloacae	STRESS	8	457	0.0175054704595186
shsP	NA	NA	Enterobacter cloacae_I	STRESS	18	39	0.46153846153846156
shsP	NA	NA	Enterobacter cloacae_M	STRESS	238	407	0.5847665847665847
shsP	NA	NA	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
shsP	NA	NA	Enterobacter hormaechei	STRESS	24	127	0.1889763779527559
shsP	NA	NA	Enterobacter hormaechei_A	STRESS	613	6055	0.10123864574731627
shsP	NA	NA	Enterobacter kobei	STRESS	267	759	0.35177865612648224
shsP	NA	NA	Enterobacter ludwigii	STRESS	37	223	0.16591928251121077
shsP	NA	NA	Enterobacter roggenkampii	STRESS	225	509	0.44204322200392926
shsP	NA	NA	Enterobacter sichuanensis	STRESS	14	61	0.22950819672131148
shsP	NA	NA	Enterobacter vonholyi	STRESS	1	18	0.05555555555555555
shsP	NA	NA	Enterobacter_D kobei_A	STRESS	4	4	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	STRESS	53	53	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	STRESS	228	228	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	STRESS	15	15	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	STRESS	4	4	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	STRESS	79	230	0.34347826086956523
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	STRESS	76	76	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	STRESS	6	6	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	STRESS	453	457	0.9912472647702407
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	STRESS	39	39	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_L	STRESS	18	18	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	STRESS	407	407	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	STRESS	6	6	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	STRESS	7	7	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	STRESS	120	127	0.9448818897637795
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	STRESS	4969	6055	0.8206440957886044
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	STRESS	759	759	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	STRESS	221	223	0.9910313901345291
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	STRESS	44	44	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter nimipressuralis_A	STRESS	1	1	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	STRESS	509	509	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	STRESS	61	61	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	STRESS	18	23	0.782608695652174
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter sp000493015	STRESS	3	4	0.75
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter sp000568095	STRESS	8	8	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	STRESS	11	11	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	STRESS	18	18	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	STRESS	4	4	1
silA	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	STRESS	1	1	1
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	STRESS	28	53	0.5283018867924528
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	STRESS	173	228	0.7587719298245614
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	STRESS	4	4	1
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	STRESS	56	230	0.24347826086956523
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	STRESS	71	76	0.9342105263157895
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	STRESS	3	6	0.5
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	STRESS	255	457	0.5579868708971554
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	STRESS	35	39	0.8974358974358975
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	STRESS	382	407	0.9385749385749386
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	STRESS	1	6	0.16666666666666666
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	STRESS	122	127	0.9606299212598425
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	STRESS	4977	6055	0.8219653179190751
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	STRESS	698	759	0.919631093544137
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	STRESS	71	223	0.3183856502242152
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	STRESS	11	44	0.25
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	STRESS	391	509	0.768172888015717
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	STRESS	26	61	0.4262295081967213
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	STRESS	18	23	0.782608695652174
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	STRESS	11	11	1
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	STRESS	5	18	0.2777777777777778
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	STRESS	4	4	1
silB	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	STRESS	1	1	1
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	STRESS	28	53	0.5283018867924528
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	STRESS	174	228	0.7631578947368421
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	STRESS	4	4	1
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	STRESS	56	230	0.24347826086956523
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	STRESS	71	76	0.9342105263157895
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	STRESS	3	6	0.5
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	STRESS	251	457	0.5492341356673961
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	STRESS	35	39	0.8974358974358975
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	STRESS	305	407	0.7493857493857494
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	STRESS	1	6	0.16666666666666666
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	STRESS	122	127	0.9606299212598425
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	STRESS	4987	6055	0.8236168455821635
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	STRESS	697	759	0.9183135704874835
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	STRESS	72	223	0.32286995515695066
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	STRESS	11	44	0.25
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	STRESS	391	509	0.768172888015717
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	STRESS	26	61	0.4262295081967213
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	STRESS	18	23	0.782608695652174
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	STRESS	11	11	1
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter vonholyi	STRESS	5	18	0.2777777777777778
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter_D kobei_A	STRESS	4	4	1
silC	COPPER/SILVER	COPPER/SILVER	Enterobacter_D sp001888805	STRESS	1	1	1
silE	SILVER	SILVER	Enterobacter asburiae	STRESS	28	53	0.5283018867924528
silE	SILVER	SILVER	Enterobacter asburiae_B	STRESS	174	228	0.7631578947368421
silE	SILVER	SILVER	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
silE	SILVER	SILVER	Enterobacter asburiae_E	STRESS	4	4	1
silE	SILVER	SILVER	Enterobacter bugandensis	STRESS	56	230	0.24347826086956523
silE	SILVER	SILVER	Enterobacter chengduensis	STRESS	71	76	0.9342105263157895
silE	SILVER	SILVER	Enterobacter chuandaensis	STRESS	3	6	0.5
silE	SILVER	SILVER	Enterobacter cloacae	STRESS	249	457	0.5448577680525164
silE	SILVER	SILVER	Enterobacter cloacae_I	STRESS	36	39	0.9230769230769231
silE	SILVER	SILVER	Enterobacter cloacae_M	STRESS	382	407	0.9385749385749386
silE	SILVER	SILVER	Enterobacter cloacae_N	STRESS	1	6	0.16666666666666666
silE	SILVER	SILVER	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
silE	SILVER	SILVER	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
silE	SILVER	SILVER	Enterobacter hormaechei	STRESS	122	127	0.9606299212598425
silE	SILVER	SILVER	Enterobacter hormaechei_A	STRESS	4844	6055	0.8
silE	SILVER	SILVER	Enterobacter kobei	STRESS	697	759	0.9183135704874835
silE	SILVER	SILVER	Enterobacter ludwigii	STRESS	67	223	0.3004484304932735
silE	SILVER	SILVER	Enterobacter mori	STRESS	11	44	0.25
silE	SILVER	SILVER	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
silE	SILVER	SILVER	Enterobacter roggenkampii	STRESS	383	509	0.7524557956777996
silE	SILVER	SILVER	Enterobacter sichuanensis	STRESS	28	61	0.45901639344262296
silE	SILVER	SILVER	Enterobacter soli	STRESS	18	23	0.782608695652174
silE	SILVER	SILVER	Enterobacter sp013927005	STRESS	11	11	1
silE	SILVER	SILVER	Enterobacter vonholyi	STRESS	5	18	0.2777777777777778
silE	SILVER	SILVER	Enterobacter_A timonensis	STRESS	1	3	0.3333333333333333
silE	SILVER	SILVER	Enterobacter_D kobei_A	STRESS	4	4	1
silE	SILVER	SILVER	Enterobacter_D sp001888805	STRESS	1	1	1
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae	STRESS	28	53	0.5283018867924528
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_B	STRESS	173	228	0.7587719298245614
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_D	STRESS	4	15	0.26666666666666666
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter asburiae_E	STRESS	4	4	1
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter bugandensis	STRESS	56	230	0.24347826086956523
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter chengduensis	STRESS	71	76	0.9342105263157895
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter chuandaensis	STRESS	3	6	0.5
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae	STRESS	249	457	0.5448577680525164
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_I	STRESS	35	39	0.8974358974358975
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_M	STRESS	382	407	0.9385749385749386
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_N	STRESS	1	6	0.16666666666666666
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter cloacae_P	STRESS	6	9	0.6666666666666666
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter dykesii	STRESS	1	7	0.14285714285714285
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei	STRESS	122	127	0.9606299212598425
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter hormaechei_A	STRESS	4970	6055	0.8208092485549133
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter kobei	STRESS	697	759	0.9183135704874835
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter ludwigii	STRESS	72	223	0.32286995515695066
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter mori	STRESS	11	44	0.25
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter quasihormaechei	STRESS	11	23	0.4782608695652174
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter roggenkampii	STRESS	391	509	0.768172888015717
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter sichuanensis	STRESS	26	61	0.4262295081967213
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter soli	STRESS	16	23	0.6956521739130435
silF	COPPER/SILVER	COPPER/SILVER	Enterobacter sp013927005	STRESS	10	11	0.9090909090909091
