ERS	Isolate	ERR	BioSample	BioProject	Sequecning Status	Year	CTZ	CTX	AMP	AMX	AMC	TZP	CXM	CET	GEN	TBM	TMP	CIP
ERS838992	18090_8#26	ERR1218716	SAMEA3531843	PRJEB11403	Previously sequenced	2015	I	R	R		R	S	R	R	R	I	I	R
ERS838998	18090_8#27	ERR1218717	SAMEA3531849	PRJEB11403	Previously sequenced	2015	R	R	R		R	S	R	R	R	R	R	S
ERS839000	18090_8#28	ERR1218718	SAMEA3531851	PRJEB11403	Previously sequenced	2015	R	R	R		R	S	R	R	S	R	R	R
ERS839002	18090_8#29	ERR1218719	SAMEA3531853	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	R	R	R	R
ERS838861	18090_8#2	ERR1218692	SAMEA3531712	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	S	S	R	R
ERS839005	18090_8#30	ERR1218720	SAMEA3531856	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	R	R	R	S
ERS839009	18090_8#31	ERR1218721	SAMEA3531860	PRJEB11403	Previously sequenced	2015	R	R	R		R	R	R	R	R	R	S	R
ERS839020	18090_8#33	ERR1218723	SAMEA3531871	PRJEB11403	Previously sequenced	2015	S	R	R		R	S	R	R	R	R	S	S
ERS838863	18090_8#3	ERR1218693	SAMEA3531714	PRJEB11403	Previously sequenced	2015	R	R	R		R	R	R	R	I	R	R	R
ERS838955	18090_8#46	ERR1218736	SAMEA3531806	PRJEB11403	Previously sequenced	2015	S	S	R		S	S	S	I	S	S	S	S
ERS838865	18090_8#4	ERR1218694	SAMEA3531716	PRJEB11403	Previously sequenced	2015	I	R	R		S	S	R	R	R	R	S	R
ERS838867	18090_8#5	ERR1218695	SAMEA3531718	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	R	S	S	S
ERS838869	18090_8#6	ERR1218696	SAMEA3531720	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	S	S	S	S
ERS838871	18090_8#7	ERR1218697	SAMEA3531722	PRJEB11403	Previously sequenced	2015	S	R	R		S	S	R	R	R	R	R	R
ERS839037	18090_8#84	ERR1218774	SAMEA3531888	PRJEB11403	Previously sequenced	2015	I	R	R		S	S	R	R	S	S	S	S
ERS838873	18090_8#8	ERR1218698	SAMEA3531724	PRJEB11403	Previously sequenced	2015	R	R	R		S	S	R	R	R	I	R	R
ERS1995070	24742_1#100	ERS1995070	SAMEA104370092	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995071	24742_1#101	ERS1995071	SAMEA104370093	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995072	24742_1#102	ERS1995072	SAMEA104370094	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995073	24742_1#103	ERS1995073	SAMEA104370095	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995075	24742_1#105	ERS1995075	SAMEA104370097	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1994945	24742_1#11	ERS1994945	SAMEA104369967	PRJEB23294	Newly sequenced	2017	S	S	R				R	S	S	S	S	S
ERS1995095	24742_1#125	ERS1995095	SAMEA104370117	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995097	24742_1#127	ERS1995097	SAMEA104370119	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995098	24742_1#128	ERS1995098	SAMEA104370120	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1994946	24742_1#12	ERS1994946	SAMEA104369968	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1995100	24742_1#130	ERS1995100	SAMEA104370122	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995103	24742_1#133	ERS1995103	SAMEA104370125	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995104	24742_1#134	ERS1995104	SAMEA104370126	PRJEB23294	Newly sequenced	1997	S	S	S				S	S	S	S	S	S
ERS1995106	24742_1#135	ERS1995106	SAMEA104370128	PRJEB23294	Newly sequenced		S	S	R				S	R	S	R	S	S
ERS1995112	24742_1#137	ERS1995112	SAMEA104370134	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	R	S
ERS1995113	24742_1#138	ERS1995113	SAMEA104370135	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995114	24742_1#139	ERS1995114	SAMEA104370136	PRJEB23294	Newly sequenced		S	S	R				S	S	S	R	S	S
ERS1994947	24742_1#13	ERS1994947	SAMEA104369969	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1995115	24742_1#140	ERS1995115	SAMEA104370137	PRJEB23294	Newly sequenced	2012	R	R	R				R	R	R	R	R	R
ERS1995116	24742_1#141	ERS1995116	SAMEA104370138	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995117	24742_1#142	ERS1995117	SAMEA104370139	PRJEB23294	Newly sequenced		R	R	R				R	R	R	R	R	R
ERS1995118	24742_1#143	ERS1995118	SAMEA104370140	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995119	24742_1#144	ERS1995119	SAMEA104370141	PRJEB23294	Newly sequenced		S	S	R				S	R	S	R	S	S
ERS1995122	24742_1#145	ERS1995122	SAMEA104370144	PRJEB23294	Newly sequenced	2013	S	S	R				S	R	S	S	R	S
ERS1995124	24742_1#146	ERS1995124	SAMEA104370146	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995126	24742_1#148	ERS1995126	SAMEA104370148	PRJEB23294	Newly sequenced	1999	S	S	R				S	R	S	S	R	S
ERS1995127	24742_1#149	ERS1995127	SAMEA104370149	PRJEB23294	Newly sequenced		S	S	R				S	S	R	R	S	S
ERS1994948	24742_1#14	ERS1994948	SAMEA104369970	PRJEB23294	Newly sequenced	2017	S	R	R				R	S	S	S	R	S
ERS1995128	24742_1#150	ERS1995128	SAMEA104370150	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995131	24742_1#153	ERS1995131	SAMEA104370153	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	R	S
ERS1995132	24742_1#154	ERS1995132	SAMEA104370154	PRJEB23294	Newly sequenced		R	S	R				R	R	S	S	S	R
ERS1995133	24742_1#155	ERS1995133	SAMEA104370155	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995137	24742_1#156	ERS1995137	SAMEA104370159	PRJEB23294	Newly sequenced	2013	R	R	R				R	R	R	R	S	R
ERS1995138	24742_1#157	ERS1995138	SAMEA104370160	PRJEB23294	Newly sequenced	2002	R	R	R				R	R	R	R	S	R
ERS1995140	24742_1#158	ERS1995140	SAMEA104370162	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995141	24742_1#159	ERS1995141	SAMEA104370163	PRJEB23294	Newly sequenced	1994	S	S	S				S	S	S	S	S	S
ERS1994950	24742_1#15	ERS1994950	SAMEA104369972	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995146	24742_1#162	ERS1995146	SAMEA104370168	PRJEB23294	Newly sequenced		S	S	S				S	S	S	R	S	S
ERS1995150	24742_1#164	ERS1995150	SAMEA104370172	PRJEB23294	Newly sequenced	1998	S	S	R				S	S	S	S	S	S
ERS1995152	24742_1#165	ERS1995152	SAMEA104370174	PRJEB23294	Newly sequenced	2005	S	S	S				S	S	S	R	R	S
ERS1995155	24742_1#166	ERS1995155	SAMEA104370177	PRJEB23294	Newly sequenced	1999	S	S	R				S	S	S	S	R	S
ERS1995156	24742_1#167	ERS1995156	SAMEA104370178	PRJEB23294	Newly sequenced		R	S	R				S	R	S	S	S	S
ERS1995157	24742_1#168	ERS1995157	SAMEA104370179	PRJEB23294	Newly sequenced	2005	R	S	R				R	R	R	R	S	S
ERS1995162	24742_1#169	ERS1995162	SAMEA104370184	PRJEB23294	Newly sequenced		S	S	R				S	S	S	R	R	S
ERS1994951	24742_1#16	ERS1994951	SAMEA104369973	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995167	24742_1#170	ERS1995167	SAMEA104370189	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995168	24742_1#171	ERS1995168	SAMEA104370190	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995170	24742_1#172	ERS1995170	SAMEA104370192	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995171	24742_1#173	ERS1995171	SAMEA104370193	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	R	R
ERS1995172	24742_1#174	ERS1995172	SAMEA104370194	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995173	24742_1#175	ERS1995173	SAMEA104370195	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995174	24742_1#176	ERS1995174	SAMEA104370196	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995175	24742_1#177	ERS1995175	SAMEA104370197	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995176	24742_1#178	ERS1995176	SAMEA104370198	PRJEB23294	Newly sequenced	2017	S	S	R				R	S	S	S	S	S
ERS1995177	24742_1#179	ERS1995177	SAMEA104370199	PRJEB23294	Newly sequenced	2017	R	S	R				R	R	S	S	S	R
ERS1994952	24742_1#17	ERS1994952	SAMEA104369974	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995178	24742_1#180	ERS1995178	SAMEA104370200	PRJEB23294	Newly sequenced	2017	S	S	S				R	S	S	S	S	S
ERS1995179	24742_1#181	ERS1995179	SAMEA104370201	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995180	24742_1#182	ERS1995180	SAMEA104370202	PRJEB23294	Newly sequenced	2017	S	S	R				S	R	S	S	R	S
ERS1995181	24742_1#183	ERS1995181	SAMEA104370203	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	R	R
ERS1995182	24742_1#184	ERS1995182	SAMEA104370204	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995184	24742_1#185	ERS1995184	SAMEA104370206	PRJEB23294	Newly sequenced	2017	R	S	S				R	R	S	S	S	R
ERS1995185	24742_1#186	ERS1995185	SAMEA104370207	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995186	24742_1#187	ERS1995186	SAMEA104370208	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995187	24742_1#188	ERS1995187	SAMEA104370209	PRJEB23294	Newly sequenced	2017	S	S	R				R	R	S	S	S	R
ERS1995188	24742_1#189	ERS1995188	SAMEA104370210	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994956	24742_1#18	ERS1994956	SAMEA104369978	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	R
ERS1995189	24742_1#190	ERS1995189	SAMEA104370211	PRJEB23294	Newly sequenced	2017	R	S	R				S	S	S	S	S	S
ERS1995192	24742_1#191	ERS1995192	SAMEA104370214	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	R	R
ERS1995193	24742_1#192	ERS1995193	SAMEA104370215	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1995194	24742_1#193	ERS1995194	SAMEA104370216	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995195	24742_1#194	ERS1995195	SAMEA104370217	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	R	R
ERS1995197	24742_1#195	ERS1995197	SAMEA104370219	PRJEB23294	Newly sequenced	2017	R	S	R				S	S	S	S	R	S
ERS1995198	24742_1#196	ERS1995198	SAMEA104370220	PRJEB23294	Newly sequenced	2017	R	S	R				R	R	S	S	R	R
ERS1995199	24742_1#197	ERS1995199	SAMEA104370221	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995200	24742_1#198	ERS1995200	SAMEA104370222	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995201	24742_1#199	ERS1995201	SAMEA104370223	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994958	24742_1#19	ERS1994958	SAMEA104369980	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994919	24742_1#1	ERS1994919	SAMEA104369941	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	R	R
ERS1995202	24742_1#200	ERS1995202	SAMEA104370224	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1995203	24742_1#201	ERS1995203	SAMEA104370225	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995206	24742_1#204	ERS1995206	SAMEA104370228	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1995210	24742_1#205	ERS1995210	SAMEA104370232	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1995213	24742_1#207	ERS1995213	SAMEA104370235	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995214	24742_1#208	ERS1995214	SAMEA104370236	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	S	R	S
ERS1995215	24742_1#209	ERS1995215	SAMEA104370237	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1994961	24742_1#20	ERS1994961	SAMEA104369983	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995216	24742_1#210	ERS1995216	SAMEA104370238	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995217	24742_1#211	ERS1995217	SAMEA104370239	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995218	24742_1#212	ERS1995218	SAMEA104370240	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1995219	24742_1#213	ERS1995219	SAMEA104370241	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	S	R	S
ERS1995220	24742_1#214	ERS1995220	SAMEA104370242	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995221	24742_1#215	ERS1995221	SAMEA104370243	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	S	R
ERS1995223	24742_1#216	ERS1995223	SAMEA104370245	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1995224	24742_1#217	ERS1995224	SAMEA104370246	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	R	R
ERS1995225	24742_1#218	ERS1995225	SAMEA104370247	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	S	R	S
ERS1995227	24742_1#219	ERS1995227	SAMEA104370249	PRJEB23294	Newly sequenced	2008	R	S	R				S	R	S	R	S	S
ERS1994963	24742_1#21	ERS1994963	SAMEA104369985	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	R	R	S	S
ERS1995229	24742_1#220	ERS1995229	SAMEA104370251	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	R	R
ERS1995231	24742_1#221	ERS1995231	SAMEA104370253	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995232	24742_1#222	ERS1995232	SAMEA104370254	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995233	24742_1#223	ERS1995233	SAMEA104370255	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	R	R
ERS1995235	24742_1#224	ERS1995235	SAMEA104370257	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995236	24742_1#225	ERS1995236	SAMEA104370258	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995238	24742_1#226	ERS1995238	SAMEA104370260	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995239	24742_1#227	ERS1995239	SAMEA104370261	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	S	R	R
ERS1995240	24742_1#228	ERS1995240	SAMEA104370262	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	R	R
ERS1995241	24742_1#229	ERS1995241	SAMEA104370263	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	R	R
ERS1995242	24742_1#230	ERS1995242	SAMEA104370264	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	S	S	R
ERS1995244	24742_1#231	ERS1995244	SAMEA104370266	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	S	R	R
ERS1995245	24742_1#232	ERS1995245	SAMEA104370267	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995248	24742_1#233	ERS1995248	SAMEA104370270	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995250	24742_1#234	ERS1995250	SAMEA104370272	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995252	24742_1#235	ERS1995252	SAMEA104370274	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	S
ERS1995253	24742_1#236	ERS1995253	SAMEA104370275	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	R
ERS1995254	24742_1#237	ERS1995254	SAMEA104370276	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	R	S
ERS1995255	24742_1#238	ERS1995255	SAMEA104370277	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	S
ERS1995256	24742_1#239	ERS1995256	SAMEA104370278	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	S
ERS1995258	24742_1#240	ERS1995258	SAMEA104370280	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	R	S	R
ERS1995259	24742_1#241	ERS1995259	SAMEA104370281	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	S	S	R	R
ERS1995260	24742_1#242	ERS1995260	SAMEA104370282	PRJEB23294	Newly sequenced	2009	R	R	R				R	R	R	R	R	S
ERS1995262	24742_1#243	ERS1995262	SAMEA104370284	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	S	S
ERS1995286	24742_1#244	ERS1995286	SAMEA104370308	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	S	S
ERS1995287	24742_1#245	ERS1995287	SAMEA104370309	PRJEB23294	Newly sequenced	2017	R	S	R				R	R	S	S	S	S
ERS1995288	24742_1#246	ERS1995288	SAMEA104370310	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	R	S
ERS1995291	24742_1#248	ERS1995291	SAMEA104370313	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995293	24742_1#249	ERS1995293	SAMEA104370315	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	R	R	S	S
ERS1995297	24742_1#251	ERS1995297	SAMEA104370319	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995264	24742_1#252	ERS1995264	SAMEA104370286	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995265	24742_1#253	ERS1995265	SAMEA104370287	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995269	24742_1#255	ERS1995269	SAMEA104370291	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995270	24742_1#256	ERS1995270	SAMEA104370292	PRJEB23294	Newly sequenced	2017	R	R	R				R	S	S	S	S	S
ERS1995273	24742_1#258	ERS1995273	SAMEA104370295	PRJEB23294	Newly sequenced	2017	S	S	R				S	R	S	S	S	S
ERS1995274	24742_1#259	ERS1995274	SAMEA104370296	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994970	24742_1#25	ERS1994970	SAMEA104369992	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995275	24742_1#260	ERS1995275	SAMEA104370297	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995276	24742_1#261	ERS1995276	SAMEA104370298	PRJEB23294	Newly sequenced	2017	R	S	R				S	R	S	S	S	S
ERS1995277	24742_1#262	ERS1995277	SAMEA104370299	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995279	24742_1#263	ERS1995279	SAMEA104370301	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1995280	24742_1#264	ERS1995280	SAMEA104370302	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1995281	24742_1#265	ERS1995281	SAMEA104370303	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	R	R	S	S
ERS1995282	24742_1#266	ERS1995282	SAMEA104370304	PRJEB23294	Newly sequenced	2017	S	S	R				S	R	S	S	R	S
ERS1994918	24742_1#268	ERS1994918	SAMEA104369940	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1994920	24742_1#269	ERS1994920	SAMEA104369942	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	R	R
ERS1994921	24742_1#270	ERS1994921	SAMEA104369943	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	S	S
ERS1994922	24742_1#271	ERS1994922	SAMEA104369944	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1994923	24742_1#272	ERS1994923	SAMEA104369945	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1994924	24742_1#273	ERS1994924	SAMEA104369946	PRJEB23294	Newly sequenced	2008	R	S	R				R	R	R	R	R	S
ERS1994927	24742_1#274	ERS1994927	SAMEA104369949	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	S	R
ERS1994928	24742_1#275	ERS1994928	SAMEA104369950	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	S
ERS1994932	24742_1#276	ERS1994932	SAMEA104369954	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1994934	24742_1#277	ERS1994934	SAMEA104369956	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994935	24742_1#278	ERS1994935	SAMEA104369957	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994936	24742_1#279	ERS1994936	SAMEA104369958	PRJEB23294	Newly sequenced	2017	R	R	R				R	R	S	S	S	S
ERS1994938	24742_1#280	ERS1994938	SAMEA104369960	PRJEB23294	Newly sequenced	2017	R	S	R				R	R	S	S	S	S
ERS1994940	24742_1#281	ERS1994940	SAMEA104369962	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1994941	24742_1#282	ERS1994941	SAMEA104369963	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994942	24742_1#283	ERS1994942	SAMEA104369964	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1994949	24742_1#285	ERS1994949	SAMEA104369971	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1994953	24742_1#286	ERS1994953	SAMEA104369975	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1994954	24742_1#287	ERS1994954	SAMEA104369976	PRJEB23294	Newly sequenced	2017	S	R	R				S	R	R	R	S	S
ERS1994955	24742_1#288	ERS1994955	SAMEA104369977	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	R	R	R	S
ERS1994957	24742_1#289	ERS1994957	SAMEA104369979	PRJEB23294	Newly sequenced	2017	S	S	S				S	S	S	S	S	S
ERS1994959	24742_1#290	ERS1994959	SAMEA104369981	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	R	S	S
ERS1994960	24742_1#291	ERS1994960	SAMEA104369982	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	R	S
ERS1994962	24742_1#292	ERS1994962	SAMEA104369984	PRJEB23294	Newly sequenced	2017	S	S	R				S	R	S	R	S	S
ERS1994965	24742_1#294	ERS1994965	SAMEA104369987	PRJEB23294	Newly sequenced	2017	S	S	R				S	S	S	S	S	S
ERS1994980	24742_1#297	ERS1994980	SAMEA104370002	PRJEB23294	Newly sequenced		S	S	S				S	S	S	S	S	S
ERS1994925	24742_1#2	ERS1994925	SAMEA104369947	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995017	24742_1#300	ERS1995017	SAMEA104370039	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	S	R
ERS1995018	24742_1#301	ERS1995018	SAMEA104370040	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	S	S
ERS1995019	24742_1#302	ERS1995019	SAMEA104370041	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	S	R	R	R
ERS1995021	24742_1#303	ERS1995021	SAMEA104370043	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995023	24742_1#304	ERS1995023	SAMEA104370045	PRJEB23294	Newly sequenced	2008	R	R	R				R	R	R	R	R	R
ERS1995029	24742_1#307	ERS1995029	SAMEA104370051	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995059	24742_1#318	ERS1995059	SAMEA104370081	PRJEB23294	Newly sequenced		R	S	R				R	R	S	S	R	S
ERS1995105	24742_1#320	ERS1995105	SAMEA104370127	PRJEB23294	Newly sequenced	2008	S	S	S				S	S	S	S	S	S
ERS1995107	24742_1#321	ERS1995107	SAMEA104370129	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995110	24742_1#322	ERS1995110	SAMEA104370132	PRJEB23294	Newly sequenced	1998	S	S	S				S	S	S	S	S	S
ERS1995111	24742_1#323	ERS1995111	SAMEA104370133	PRJEB23294	Newly sequenced		R	R	R				R	R	R	R	R	R
ERS1995120	24742_1#324	ERS1995120	SAMEA104370142	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995123	24742_1#326	ERS1995123	SAMEA104370145	PRJEB23294	Newly sequenced		S	R	R				S	S	R	S	S	S
ERS1995134	24742_1#327	ERS1995134	SAMEA104370156	PRJEB23294	Newly sequenced	1999	S	S	R				S	S	S	R	R	S
ERS1995135	24742_1#328	ERS1995135	SAMEA104370157	PRJEB23294	Newly sequenced	2007	R	R	R				R	R	S	R	R	R
ERS1995136	24742_1#329	ERS1995136	SAMEA104370158	PRJEB23294	Newly sequenced		R	S	R				R	R	S	S	S	S
ERS1995139	24742_1#330	ERS1995139	SAMEA104370161	PRJEB23294	Newly sequenced		S	S	R				S	S	S	S	S	S
ERS1995144	24742_1#331	ERS1995144	SAMEA104370166	PRJEB23294	Newly sequenced		S	R	R				R	S	R	R	S	S
ERS1995145	24742_1#332	ERS1995145	SAMEA104370167	PRJEB23294	Newly sequenced	2007	R	R	R				R	R	S	R	R	R
ERS1995148	24742_1#333	ERS1995148	SAMEA104370170	PRJEB23294	Newly sequenced	1998	R	S	R				S	S	S	S	S	S
ERS1995149	24742_1#334	ERS1995149	SAMEA104370171	PRJEB23294	Newly sequenced	2013	S	S	R				S	S	S	S	S	S
ERS1995151	24742_1#335	ERS1995151	SAMEA104370173	PRJEB23294	Newly sequenced	1977	S	S	R				S	S	R	R	S	S
ERS1995153	24742_1#336	ERS1995153	SAMEA104370175	PRJEB23294	Newly sequenced	2005	R	R	R				R	R	R	R	R	R
